wid,outcome,considered,evaluation,prompt_id
w82f7259,UNK,True,10,Subjects (magic)
w82f7259,english,False,10,Subjects (magic)
w82f7259,history,False,10,Subjects (magic)
w82f7259,spanish,False,7,Subjects (magic)
w82f7259,biology,False,2,Subjects (magic)
w82f7259,lion,False,2,Animals (bubble)
w82f7259,monkey,False,2,Animals (bubble)
w82f7259,gorilla,False,2,Animals (bubble)
w82f7259,UNK,False,2,Animals (bubble)
w82f7259,tiger,False,2,Animals (bubble)
w82f7259,giraffe,False,4,Animals (bubble)
w82f7259,UNK,False,0,Animals (bubble)
w82f7259,UNK,False,0,Animals (bubble)
w82f7259,kangaroo,False,2,Animals (bubble)
w82f7259,lemur,False,2,Animals (bubble)
w82f7259,rhinoceros,False,4,Animals (bubble)
w82f7259,UNK,False,0,Animals (bubble)
w82f7259,crocodile,False,0,Animals (bubble)
w82f7259,koala,False,2,Animals (bubble)
w82f7259,elephant,True,6,Animals (bubble)
w82f7259,zebra,False,2,Animals (bubble)
w82f7259,panda,False,6,Animals (bubble)
w82f7259,UNK,False,0,Animals (bubble)
w82f7259,scooter,False,0,Vehicles (veto)
w82f7259,car,True,-10,Vehicles (veto)
w82f7259,bicycle,False,0,Vehicles (veto)
w82f7259,unicycle,False,0,Vehicles (veto)
w82f7259,UNK,False,0,Vehicles (veto)
w82f7259,airplane,False,0,Vehicles (veto)
w82f7259,train,False,-5,Vehicles (veto)
w82f7259,skateboard,False,0,Vehicles (veto)
w82f7259,helicopter,False,0,Vehicles (veto)
w1989f41,UNK,False,10,PRACTICE
w1989f41,UNK,False,10,PRACTICE
w1989f41,UNK,False,10,PRACTICE
w1989f41,UNK,False,10,PRACTICE
w1989f41,UNK,False,5,PRACTICE
w1989f41,UNK,False,4,PRACTICE
w1989f41,UNK,False,7,PRACTICE
w1989f41,UNK,False,10,PRACTICE
w1989f41,rugby,False,-4,Sports (season)
w1989f41,soccer,False,-6,Sports (season)
w1989f41,volleyball,False,-4,Sports (season)
w1989f41,football,False,0,Sports (season)
w1989f41,bowling,False,-4,Sports (season)
w1989f41,basketball,True,5,Sports (season)
w1989f41,tennis,False,3,Sports (season)
w1989f41,UNK,False,-8,Sports (season)
w1989f41,golf,False,-10,Sports (season)
w1989f41,cricket,False,0,Sports (season)
w1989f41,boxing,False,3,Sports (season)
w1989f41,history,False,-9,Subjects (school)
w1989f41,calculus,False,-10,Subjects (school)
w1989f41,spanish,False,0,Subjects (school)
w1989f41,algebra,False,0,Subjects (school)
w1989f41,chemistry,False,-10,Subjects (school)
w1989f41,english,False,7,Subjects (school)
w1989f41,UNK,True,10,Subjects (school)
w1989f41,geometry,False,-7,Subjects (school)
w1989f41,physics,False,-10,Subjects (school)
w1989f41,biology,False,-9,Subjects (school)
w1989f41,french,False,4,Subjects (school)
w1989f41,car,False,0,Vehicles (commute)
w1989f41,bicycle,False,-4,Vehicles (commute)
w1989f41,airplane,False,-4,Vehicles (commute)
w1989f41,UNK,False,8,Vehicles (commute)
w1989f41,train,False,0,Vehicles (commute)
w1989f41,scooter,False,0,Vehicles (commute)
w1989f41,skateboard,False,-6,Vehicles (commute)
w1989f41,unicycle,False,-7,Vehicles (commute)
w1989f41,boat,False,-6,Vehicles (commute)
w1989f41,helicopter,False,-8,Vehicles (commute)
w1989f41,bus,False,0,Vehicles (commute)
w1989f41,zebra,False,0,Animals (intimate)
w1989f41,koala,False,0,Animals (intimate)
w1989f41,UNK,False,-10,Animals (intimate)
w1989f41,UNK,False,-10,Animals (intimate)
w1989f41,tiger,False,-10,Animals (intimate)
w1989f41,UNK,False,0,Animals (intimate)
w1989f41,crocodile,False,-10,Animals (intimate)
w1989f41,monkey,False,3,Animals (intimate)
w1989f41,elephant,False,-5,Animals (intimate)
w1989f41,UNK,False,0,Animals (intimate)
w1989f41,kangaroo,False,0,Animals (intimate)
w1989f41,rhinoceros,False,-6,Animals (intimate)
w1989f41,lemur,False,0,Animals (intimate)
w1989f41,giraffe,False,0,Animals (intimate)
w1989f41,UNK,False,0,Animals (intimate)
w1989f41,lion,False,-10,Animals (intimate)
w1989f41,gorilla,False,-10,Animals (intimate)
w1989f41,panda,False,0,Animals (intimate)
wa0d5d63,UNK,True,10,PRACTICE
wa0d5d63,UNK,False,10,PRACTICE
wa0d5d63,UNK,True,10,PRACTICE
wa0d5d63,UNK,False,10,PRACTICE
wa0d5d63,UNK,False,10,PRACTICE
wa0d5d63,UNK,False,3,PRACTICE
wa0d5d63,UNK,False,8,PRACTICE
wa0d5d63,UNK,False,10,PRACTICE
wa0d5d63,scooter,False,-6,Vehicles (commute)
wa0d5d63,UNK,False,9,Vehicles (commute)
wa0d5d63,bicycle,False,2,Vehicles (commute)
wa0d5d63,train,False,4,Vehicles (commute)
wa0d5d63,bus,True,-4,Vehicles (commute)
wa0d5d63,unicycle,False,-1,Vehicles (commute)
wa0d5d63,skateboard,False,5,Vehicles (commute)
wa0d5d63,airplane,False,7,Vehicles (commute)
wa0d5d63,helicopter,False,9,Vehicles (commute)
wa0d5d63,basketball,False,6,Sports (season)
wa0d5d63,boxing,False,6,Sports (season)
wa0d5d63,golf,False,7,Sports (season)
wa0d5d63,tennis,False,4,Sports (season)
wa0d5d63,hockey,True,10,Sports (season)
wa0d5d63,rugby,False,9,Sports (season)
wa0d5d63,volleyball,False,7,Sports (season)
wa0d5d63,football,False,10,Sports (season)
wa0d5d63,baseball,False,10,Sports (season)
wa0d5d63,UNK,False,2,Sports (season)
wa0d5d63,bowling,False,1,Sports (season)
wa0d5d63,cricket,False,-1,Sports (season)
wa0d5d63,monkey,True,2,Animals (intimate)
wa0d5d63,gorilla,False,-5,Animals (intimate)
wa0d5d63,zebra,False,-2,Animals (intimate)
wa0d5d63,elephant,False,2,Animals (intimate)
wa0d5d63,rhinoceros,False,-6,Animals (intimate)
wa0d5d63,tiger,True,-7,Animals (intimate)
wa0d5d63,UNK,False,-7,Animals (intimate)
wa0d5d63,UNK,False,2,Animals (intimate)
wa0d5d63,UNK,False,-7,Animals (intimate)
wa0d5d63,giraffe,False,2,Animals (intimate)
wa0d5d63,lion,False,-9,Animals (intimate)
wa0d5d63,koala,False,3,Animals (intimate)
wa0d5d63,UNK,False,1,Animals (intimate)
wa0d5d63,lemur,False,2,Animals (intimate)
wa0d5d63,kangaroo,False,-2,Animals (intimate)
wa0d5d63,crocodile,False,-7,Animals (intimate)
wa0d5d63,panda,False,-3,Animals (intimate)
wa0d5d63,calculus,False,-1,Subjects (school)
wa0d5d63,physics,False,-3,Subjects (school)
wa0d5d63,geometry,False,1,Subjects (school)
wa0d5d63,biology,False,2,Subjects (school)
wa0d5d63,chemistry,False,2,Subjects (school)
wa0d5d63,algebra,False,-1,Subjects (school)
wa0d5d63,history,False,8,Subjects (school)
wa0d5d63,french,False,2,Subjects (school)
wa0d5d63,spanish,False,5,Subjects (school)
wa0d5d63,english,False,7,Subjects (school)
w1a640b0,UNK,False,2,PRACTICE
w1a640b0,UNK,False,0,PRACTICE
w1a640b0,UNK,False,3,PRACTICE
w1a640b0,UNK,False,10,PRACTICE
w1a640b0,UNK,False,9,PRACTICE
w1a640b0,UNK,False,2,PRACTICE
w1a640b0,UNK,False,4,PRACTICE
w1a640b0,UNK,False,7,PRACTICE
w1a640b0,UNK,False,0,Vehicles (veto)
w1a640b0,boat,False,2,Vehicles (veto)
w1a640b0,bus,False,-6,Vehicles (veto)
w1a640b0,scooter,False,4,Vehicles (veto)
w1a640b0,car,False,-9,Vehicles (veto)
w1a640b0,train,False,-3,Vehicles (veto)
w1a640b0,skateboard,False,9,Vehicles (veto)
w1a640b0,unicycle,False,10,Vehicles (veto)
w1a640b0,helicopter,False,7,Vehicles (veto)
w1a640b0,airplane,False,-10,Vehicles (veto)
w1a640b0,bicycle,False,5,Vehicles (veto)
w1a640b0,baseball,True,8,Sports (silence)
w1a640b0,soccer,False,-9,Sports (silence)
w1a640b0,volleyball,False,-8,Sports (silence)
w1a640b0,tennis,True,1,Sports (silence)
w1a640b0,cricket,False,9,Sports (silence)
w1a640b0,football,False,-2,Sports (silence)
w1a640b0,UNK,False,0,Sports (silence)
w1a640b0,bowling,False,-4,Sports (silence)
w1a640b0,golf,False,0,Sports (silence)
w1a640b0,boxing,False,10,Sports (silence)
w1a640b0,rugby,False,2,Sports (silence)
w1a640b0,crocodile,False,1,Animals (bubble)
w1a640b0,UNK,False,3,Animals (bubble)
w1a640b0,lion,True,2,Animals (bubble)
w1a640b0,panda,False,7,Animals (bubble)
w1a640b0,elephant,False,3,Animals (bubble)
w1a640b0,gorilla,False,-8,Animals (bubble)
w1a640b0,UNK,True,10,Animals (bubble)
w1a640b0,UNK,False,0,Animals (bubble)
w1a640b0,giraffe,False,-2,Animals (bubble)
w1a640b0,bear,True,8,Animals (bubble)
w1a640b0,kangaroo,False,-4,Animals (bubble)
w1a640b0,dolphin,True,9,Animals (bubble)
w1a640b0,UNK,False,-10,Animals (bubble)
w1a640b0,monkey,False,-6,Animals (bubble)
w1a640b0,rhinoceros,False,4,Animals (bubble)
w1a640b0,UNK,False,-3,Animals (bubble)
w1a640b0,tiger,False,6,Animals (bubble)
w1a640b0,geometry,False,2,Subjects (magic)
w1a640b0,english,False,8,Subjects (magic)
w1a640b0,history,False,4,Subjects (magic)
w1a640b0,UNK,True,10,Subjects (magic)
w1a640b0,physics,False,-4,Subjects (magic)
w1a640b0,french,False,-2,Subjects (magic)
w1a640b0,calculus,False,-8,Subjects (magic)
w1a640b0,chemistry,False,6,Subjects (magic)
w1a640b0,spanish,False,0,Subjects (magic)
w1a640b0,algebra,False,5,Subjects (magic)
w1a640b0,biology,False,9,Subjects (magic)
w7bb6604,UNK,True,10,PRACTICE
w7bb6604,UNK,True,10,PRACTICE
w7bb6604,UNK,False,10,PRACTICE
w7bb6604,UNK,True,10,PRACTICE
w7bb6604,UNK,True,10,PRACTICE
w7bb6604,UNK,False,10,PRACTICE
w7bb6604,UNK,True,10,PRACTICE
w7bb6604,UNK,True,10,PRACTICE
w7bb6604,UNK,False,10,PRACTICE
w7bb6604,UNK,True,10,PRACTICE
w7bb6604,UNK,True,8,Subjects (school)
w7bb6604,spanish,False,8,Subjects (school)
w7bb6604,chemistry,False,5,Subjects (school)
w7bb6604,geometry,False,8,Subjects (school)
w7bb6604,english,False,8,Subjects (school)
w7bb6604,physics,False,5,Subjects (school)
w7bb6604,algebra,False,4,Subjects (school)
w7bb6604,history,True,8,Subjects (school)
w7bb6604,art,True,10,Subjects (school)
w7bb6604,UNK,True,6,Subjects (school)
w7bb6604,UNK,True,10,Subjects (school)
w7bb6604,french,False,5,Subjects (school)
w7bb6604,calculus,False,3,Subjects (school)
w7bb6604,UNK,True,10,Subjects (school)
w7bb6604,helicopter,False,-3,Vehicles (commute)
w7bb6604,airplane,False,-5,Vehicles (commute)
w7bb6604,UNK,True,-3,Vehicles (commute)
w7bb6604,UNK,True,4,Vehicles (commute)
w7bb6604,bus,True,-1,Vehicles (commute)
w7bb6604,UNK,False,4,Vehicles (commute)
w7bb6604,train,True,2,Vehicles (commute)
w7bb6604,bicycle,True,1,Vehicles (commute)
w7bb6604,skateboard,False,-1,Vehicles (commute)
w7bb6604,scooter,False,5,Vehicles (commute)
w7bb6604,football,False,1,Sports (season)
w7bb6604,volleyball,False,2,Sports (season)
w7bb6604,bowling,False,3,Sports (season)
w7bb6604,UNK,False,3,Sports (season)
w7bb6604,soccer,True,2,Sports (season)
w7bb6604,baseball,True,2,Sports (season)
w7bb6604,hockey,True,2,Sports (season)
w7bb6604,tennis,False,2,Sports (season)
w7bb6604,golf,False,-1,Sports (season)
w7bb6604,boxing,False,3,Sports (season)
w7bb6604,rugby,False,-2,Sports (season)
w7bb6604,cricket,False,0,Sports (season)
w7bb6604,zebra,False,5,Animals (intimate)
w7bb6604,UNK,False,5,Animals (intimate)
w7bb6604,elephant,True,9,Animals (intimate)
w7bb6604,UNK,False,5,Animals (intimate)
w7bb6604,giraffe,True,7,Animals (intimate)
w7bb6604,rhinoceros,False,-2,Animals (intimate)
w7bb6604,gorilla,True,8,Animals (intimate)
w7bb6604,UNK,True,8,Animals (intimate)
w7bb6604,lion,False,-2,Animals (intimate)
w7bb6604,tiger,False,-2,Animals (intimate)
w7bb6604,kangaroo,False,5,Animals (intimate)
w7bb6604,UNK,False,-2,Animals (intimate)
w7bb6604,crocodile,False,-3,Animals (intimate)
w7bb6604,panda,False,8,Animals (intimate)
w7bb6604,UNK,True,8,Animals (intimate)
w7bb6604,koala,True,9,Animals (intimate)
w7bb6604,monkey,False,8,Animals (intimate)
w7bb6604,lemur,False,8,Animals (intimate)
w4127897,UNK,False,10,PRACTICE
w4127897,UNK,False,10,PRACTICE
w4127897,UNK,False,0,PRACTICE
w4127897,UNK,False,0,PRACTICE
w4127897,UNK,False,10,PRACTICE
w4127897,UNK,False,10,PRACTICE
w4127897,UNK,False,2,PRACTICE
w4127897,UNK,False,10,PRACTICE
w4127897,train,False,6,Vehicles (veto)
w4127897,airplane,False,-8,Vehicles (veto)
w4127897,boat,False,5,Vehicles (veto)
w4127897,helicopter,False,5,Vehicles (veto)
w4127897,UNK,False,6,Vehicles (veto)
w4127897,scooter,False,7,Vehicles (veto)
w4127897,car,False,-10,Vehicles (veto)
w4127897,skateboard,False,9,Vehicles (veto)
w4127897,unicycle,False,9,Vehicles (veto)
w4127897,bicycle,False,5,Vehicles (veto)
w4127897,bus,False,5,Vehicles (veto)
w4127897,boxing,False,-2,Sports (silence)
w4127897,baseball,False,-2,Sports (silence)
w4127897,soccer,False,-2,Sports (silence)
w4127897,tennis,False,-2,Sports (silence)
w4127897,rugby,False,-2,Sports (silence)
w4127897,golf,False,-3,Sports (silence)
w4127897,bowling,False,-2,Sports (silence)
w4127897,basketball,False,-4,Sports (silence)
w4127897,UNK,False,-1,Sports (silence)
w4127897,cricket,False,-2,Sports (silence)
w4127897,football,False,-9,Sports (silence)
w4127897,volleyball,False,-1,Sports (silence)
w4127897,chemistry,False,-5,Subjects (magic)
w4127897,algebra,False,-5,Subjects (magic)
w4127897,physics,False,-5,Subjects (magic)
w4127897,biology,False,-5,Subjects (magic)
w4127897,english,False,-5,Subjects (magic)
w4127897,geometry,False,-5,Subjects (magic)
w4127897,calculus,False,-7,Subjects (magic)
w4127897,french,False,3,Subjects (magic)
w4127897,spanish,False,4,Subjects (magic)
w4127897,history,False,-3,Subjects (magic)
w4127897,lemur,False,7,Animals (bubble)
w4127897,UNK,False,-6,Animals (bubble)
w4127897,kangaroo,False,-2,Animals (bubble)
w4127897,rhinoceros,False,-4,Animals (bubble)
w4127897,crocodile,False,-4,Animals (bubble)
w4127897,lion,False,1,Animals (bubble)
w4127897,panda,False,10,Animals (bubble)
w4127897,koala,False,0,Animals (bubble)
w4127897,tiger,False,-1,Animals (bubble)
w4127897,monkey,False,10,Animals (bubble)
w4127897,elephant,False,1,Animals (bubble)
w4127897,UNK,False,-1,Animals (bubble)
w4127897,UNK,False,-1,Animals (bubble)
w4127897,zebra,False,-1,Animals (bubble)
w4127897,gorilla,False,10,Animals (bubble)
w4127897,UNK,False,-2,Animals (bubble)
w4127897,giraffe,False,-2,Animals (bubble)
w4127897,UNK,False,-2,Animals (bubble)
wdfcc87f,UNK,False,5,PRACTICE
wdfcc87f,UNK,True,8,PRACTICE
wdfcc87f,UNK,False,5,PRACTICE
wdfcc87f,UNK,False,6,PRACTICE
wdfcc87f,UNK,False,6,PRACTICE
wdfcc87f,UNK,False,-3,PRACTICE
wdfcc87f,UNK,False,6,PRACTICE
wdfcc87f,UNK,True,8,PRACTICE
wdfcc87f,crocodile,False,-6,Animals (bubble)
wdfcc87f,lion,True,8,Animals (bubble)
wdfcc87f,UNK,False,-8,Animals (bubble)
wdfcc87f,horse,True,9,Animals (bubble)
wdfcc87f,gorilla,False,3,Animals (bubble)
wdfcc87f,zebra,False,2,Animals (bubble)
wdfcc87f,UNK,False,5,Animals (bubble)
wdfcc87f,giraffe,False,1,Animals (bubble)
wdfcc87f,UNK,False,1,Animals (bubble)
wdfcc87f,monkey,False,2,Animals (bubble)
wdfcc87f,koala,False,2,Animals (bubble)
wdfcc87f,elephant,False,4,Animals (bubble)
wdfcc87f,UNK,True,8,Animals (bubble)
wdfcc87f,lemur,False,2,Animals (bubble)
wdfcc87f,rhinoceros,False,2,Animals (bubble)
wdfcc87f,kangaroo,False,1,Animals (bubble)
wdfcc87f,tiger,False,7,Animals (bubble)
wdfcc87f,UNK,True,9,Animals (bubble)
wdfcc87f,UNK,True,10,Animals (bubble)
wdfcc87f,UNK,False,2,Animals (bubble)
wdfcc87f,panda,False,2,Animals (bubble)
wdfcc87f,scooter,False,10,Vehicles (veto)
wdfcc87f,unicycle,False,10,Vehicles (veto)
wdfcc87f,bus,True,8,Vehicles (veto)
wdfcc87f,bicycle,False,10,Vehicles (veto)
wdfcc87f,train,True,8,Vehicles (veto)
wdfcc87f,skateboard,False,10,Vehicles (veto)
wdfcc87f,airplane,True,10,Vehicles (veto)
wdfcc87f,helicopter,False,10,Vehicles (veto)
wdfcc87f,UNK,False,5,Vehicles (veto)
wdfcc87f,spanish,False,6,Subjects (magic)
wdfcc87f,chemistry,False,2,Subjects (magic)
wdfcc87f,physics,False,-7,Subjects (magic)
wdfcc87f,algebra,False,-7,Subjects (magic)
wdfcc87f,biology,True,8,Subjects (magic)
wdfcc87f,literature,True,8,Subjects (magic)
wdfcc87f,sociology,True,9,Subjects (magic)
wdfcc87f,geometry,False,-5,Subjects (magic)
wdfcc87f,french,False,-4,Subjects (magic)
wdfcc87f,calculus,False,-7,Subjects (magic)
wdfcc87f,history,False,-2,Subjects (magic)
wdfcc87f,english,False,8,Subjects (magic)
wdfcc87f,psychology,True,10,Subjects (magic)
wdfcc87f,baseball,False,3,Sports (silence)
wdfcc87f,volleyball,False,3,Sports (silence)
wdfcc87f,UNK,True,9,Sports (silence)
wdfcc87f,soccer,True,5,Sports (silence)
wdfcc87f,cricket,False,6,Sports (silence)
wdfcc87f,UNK,False,7,Sports (silence)
wdfcc87f,basketball,False,-5,Sports (silence)
wdfcc87f,UNK,True,9,Sports (silence)
wdfcc87f,golf,False,3,Sports (silence)
wdfcc87f,bowling,False,1,Sports (silence)
wdfcc87f,tennis,False,-4,Sports (silence)
wdfcc87f,UNK,True,9,Sports (silence)
wdfcc87f,football,False,-5,Sports (silence)
wdfcc87f,boxing,False,-6,Sports (silence)
wdfcc87f,hockey,True,10,Sports (silence)
wdfcc87f,rugby,False,10,Sports (silence)
w4d34db1,UNK,False,8,PRACTICE
w4d34db1,UNK,False,10,PRACTICE
w4d34db1,UNK,False,1,PRACTICE
w4d34db1,UNK,False,-2,PRACTICE
w4d34db1,UNK,False,1,PRACTICE
w4d34db1,UNK,False,10,PRACTICE
w4d34db1,UNK,False,10,PRACTICE
w4d34db1,UNK,False,10,PRACTICE
w4d34db1,UNK,False,10,Animals (intimate)
w4d34db1,UNK,True,-10,Animals (intimate)
w4d34db1,panda,False,-1,Animals (intimate)
w4d34db1,rhinoceros,False,-10,Animals (intimate)
w4d34db1,elephant,False,1,Animals (intimate)
w4d34db1,gorilla,False,-10,Animals (intimate)
w4d34db1,UNK,False,-10,Animals (intimate)
w4d34db1,UNK,False,0,Animals (intimate)
w4d34db1,UNK,False,-10,Animals (intimate)
w4d34db1,monkey,False,-10,Animals (intimate)
w4d34db1,koala,False,10,Animals (intimate)
w4d34db1,kangaroo,False,-10,Animals (intimate)
w4d34db1,tiger,False,-10,Animals (intimate)
w4d34db1,crocodile,False,-10,Animals (intimate)
w4d34db1,lemur,False,0,Animals (intimate)
w4d34db1,giraffe,False,2,Animals (intimate)
w4d34db1,UNK,False,-10,Animals (intimate)
w4d34db1,lion,False,-10,Animals (intimate)
w4d34db1,zebra,False,-10,Animals (intimate)
w4d34db1,geometry,False,-10,Subjects (school)
w4d34db1,english,False,-10,Subjects (school)
w4d34db1,algebra,False,-10,Subjects (school)
w4d34db1,history,False,2,Subjects (school)
w4d34db1,spanish,False,-10,Subjects (school)
w4d34db1,chemistry,False,-10,Subjects (school)
w4d34db1,french,False,-10,Subjects (school)
w4d34db1,calculus,False,-10,Subjects (school)
w4d34db1,biology,False,-10,Subjects (school)
w4d34db1,physics,False,-10,Subjects (school)
w4d34db1,UNK,False,10,Vehicles (commute)
w4d34db1,boat,False,0,Vehicles (commute)
w4d34db1,skateboard,False,-10,Vehicles (commute)
w4d34db1,train,False,1,Vehicles (commute)
w4d34db1,helicopter,False,10,Vehicles (commute)
w4d34db1,bus,False,0,Vehicles (commute)
w4d34db1,airplane,False,-10,Vehicles (commute)
w4d34db1,unicycle,False,-10,Vehicles (commute)
w4d34db1,bicycle,False,-10,Vehicles (commute)
w4d34db1,scooter,False,-10,Vehicles (commute)
w4d34db1,car,False,10,Vehicles (commute)
w4d34db1,boxing,False,-10,Sports (season)
w4d34db1,bowling,False,-10,Sports (season)
w4d34db1,rugby,False,-10,Sports (season)
w4d34db1,UNK,False,-10,Sports (season)
w4d34db1,baseball,False,-10,Sports (season)
w4d34db1,soccer,False,-10,Sports (season)
w4d34db1,football,False,-10,Sports (season)
w4d34db1,volleyball,False,-10,Sports (season)
w4d34db1,basketball,False,-10,Sports (season)
w4d34db1,tennis,False,-10,Sports (season)
w4d34db1,golf,False,-10,Sports (season)
w4d34db1,cricket,False,-10,Sports (season)
w3df2237,UNK,False,4,PRACTICE
w3df2237,UNK,False,6,PRACTICE
w3df2237,UNK,False,6,PRACTICE
w3df2237,UNK,False,7,PRACTICE
w3df2237,UNK,False,6,PRACTICE
w3df2237,UNK,False,3,PRACTICE
w3df2237,UNK,False,7,PRACTICE
w3df2237,UNK,False,7,PRACTICE
w3df2237,bus,False,-6,Vehicles (commute)
w3df2237,unicycle,False,-8,Vehicles (commute)
w3df2237,bicycle,False,-3,Vehicles (commute)
w3df2237,car,False,7,Vehicles (commute)
w3df2237,airplane,False,7,Vehicles (commute)
w3df2237,UNK,False,10,Vehicles (commute)
w3df2237,train,False,5,Vehicles (commute)
w3df2237,scooter,False,-1,Vehicles (commute)
w3df2237,skateboard,False,-2,Vehicles (commute)
w3df2237,boat,False,-1,Vehicles (commute)
w3df2237,helicopter,False,-2,Vehicles (commute)
w3df2237,bowling,False,-1,Sports (season)
w3df2237,football,False,9,Sports (season)
w3df2237,golf,False,1,Sports (season)
w3df2237,basketball,False,10,Sports (season)
w3df2237,UNK,False,-3,Sports (season)
w3df2237,cricket,False,-8,Sports (season)
w3df2237,volleyball,False,1,Sports (season)
w3df2237,rugby,False,-1,Sports (season)
w3df2237,tennis,False,1,Sports (season)
w3df2237,boxing,False,10,Sports (season)
w3df2237,soccer,False,1,Sports (season)
w3df2237,baseball,False,3,Sports (season)
w3df2237,gorilla,False,-3,Animals (intimate)
w3df2237,tiger,False,-7,Animals (intimate)
w3df2237,lion,False,-7,Animals (intimate)
w3df2237,elephant,False,-3,Animals (intimate)
w3df2237,kangaroo,False,-3,Animals (intimate)
w3df2237,crocodile,False,-4,Animals (intimate)
w3df2237,UNK,False,-6,Animals (intimate)
w3df2237,lemur,False,-5,Animals (intimate)
w3df2237,koala,False,-1,Animals (intimate)
w3df2237,UNK,False,-2,Animals (intimate)
w3df2237,UNK,False,-3,Animals (intimate)
w3df2237,giraffe,False,-1,Animals (intimate)
w3df2237,UNK,False,-1,Animals (intimate)
w3df2237,panda,False,-2,Animals (intimate)
w3df2237,rhinoceros,False,-5,Animals (intimate)
w3df2237,UNK,False,-7,Animals (intimate)
w3df2237,monkey,False,3,Animals (intimate)
w3df2237,zebra,False,-2,Animals (intimate)
w3df2237,spanish,False,-9,Subjects (school)
w3df2237,history,False,-1,Subjects (school)
w3df2237,algebra,False,-5,Subjects (school)
w3df2237,geometry,False,-6,Subjects (school)
w3df2237,physics,False,-6,Subjects (school)
w3df2237,biology,False,-4,Subjects (school)
w3df2237,calculus,False,-8,Subjects (school)
w3df2237,english,False,4,Subjects (school)
w3df2237,chemistry,False,-1,Subjects (school)
w3df2237,french,False,-10,Subjects (school)
w534084f,UNK,True,4,PRACTICE
w534084f,UNK,True,10,PRACTICE
w534084f,UNK,False,8,PRACTICE
w534084f,UNK,True,9,PRACTICE
w534084f,UNK,False,4,PRACTICE
w534084f,UNK,False,9,PRACTICE
w534084f,UNK,False,7,PRACTICE
w534084f,UNK,True,7,PRACTICE
w534084f,UNK,True,7,PRACTICE
w534084f,UNK,True,4,PRACTICE
w534084f,UNK,True,8,PRACTICE
w534084f,UNK,False,8,PRACTICE
w534084f,UNK,False,3,PRACTICE
w534084f,UNK,False,10,PRACTICE
w534084f,UNK,False,8,PRACTICE
w534084f,UNK,True,10,PRACTICE
w534084f,UNK,True,10,PRACTICE
w534084f,crocodile,False,0,Animals (bubble)
w534084f,UNK,False,-3,Animals (bubble)
w534084f,UNK,False,7,Animals (bubble)
w534084f,UNK,False,-5,Animals (bubble)
w534084f,tiger,False,8,Animals (bubble)
w534084f,panda,False,6,Animals (bubble)
w534084f,giraffe,False,9,Animals (bubble)
w534084f,elephant,False,8,Animals (bubble)
w534084f,koala,False,0,Animals (bubble)
w534084f,monkey,False,-3,Animals (bubble)
w534084f,kangaroo,False,6,Animals (bubble)
w534084f,UNK,False,-4,Animals (bubble)
w534084f,lemur,False,-6,Animals (bubble)
w534084f,gorilla,False,1,Animals (bubble)
w534084f,rhinoceros,False,2,Animals (bubble)
w534084f,zebra,False,2,Animals (bubble)
w534084f,UNK,False,-6,Animals (bubble)
w534084f,lion,True,8,Animals (bubble)
w534084f,bowling,False,9,Sports (silence)
w534084f,cricket,False,10,Sports (silence)
w534084f,rugby,False,0,Sports (silence)
w534084f,football,True,-8,Sports (silence)
w534084f,soccer,True,-10,Sports (silence)
w534084f,volleyball,False,-2,Sports (silence)
w534084f,golf,False,10,Sports (silence)
w534084f,boxing,False,0,Sports (silence)
w534084f,UNK,False,5,Sports (silence)
w534084f,baseball,True,0,Sports (silence)
w534084f,tennis,False,0,Sports (silence)
w534084f,car,True,-10,Vehicles (veto)
w534084f,UNK,False,0,Vehicles (veto)
w534084f,helicopter,False,0,Vehicles (veto)
w534084f,unicycle,False,0,Vehicles (veto)
w534084f,train,False,-3,Vehicles (veto)
w534084f,skateboard,False,-8,Vehicles (veto)
w534084f,bus,True,-2,Vehicles (veto)
w534084f,bicycle,False,-10,Vehicles (veto)
w534084f,scooter,False,7,Vehicles (veto)
w534084f,airplane,True,-8,Vehicles (veto)
w534084f,physics,False,10,Subjects (magic)
w534084f,algebra,False,6,Subjects (magic)
w534084f,history,False,1,Subjects (magic)
w534084f,french,False,8,Subjects (magic)
w534084f,geometry,False,0,Subjects (magic)
w534084f,biology,False,10,Subjects (magic)
w534084f,chemistry,False,10,Subjects (magic)
w534084f,calculus,False,10,Subjects (magic)
w534084f,spanish,False,10,Subjects (magic)
w534084f,english,False,-3,Subjects (magic)
w422cd45,UNK,False,6,PRACTICE
w422cd45,UNK,False,6,PRACTICE
w422cd45,UNK,False,5,PRACTICE
w422cd45,UNK,True,10,PRACTICE
w422cd45,UNK,False,5,PRACTICE
w422cd45,UNK,True,5,PRACTICE
w422cd45,UNK,True,10,PRACTICE
w422cd45,UNK,False,5,PRACTICE
w422cd45,UNK,False,-10,Animals (intimate)
w422cd45,gorilla,False,-10,Animals (intimate)
w422cd45,koala,False,5,Animals (intimate)
w422cd45,UNK,False,5,Animals (intimate)
w422cd45,bear,True,-10,Animals (intimate)
w422cd45,UNK,False,-10,Animals (intimate)
w422cd45,panda,False,0,Animals (intimate)
w422cd45,kangaroo,False,-4,Animals (intimate)
w422cd45,tiger,True,-10,Animals (intimate)
w422cd45,monkey,False,-10,Animals (intimate)
w422cd45,lion,True,-10,Animals (intimate)
w422cd45,rhinoceros,False,-10,Animals (intimate)
