wid,outcome,considered,evaluation,rt,prompt_id,raw_outcome
w3f01ce2,london,False,2,2568,VACATION,London
w3f01ce2,brussels,False,4,3446,VACATION,Brussels
w3f01ce2,berlin,False,3,3951,VACATION,Berlin
w3f01ce2,lisbon,False,4,2862,VACATION,Lisbon
w3f01ce2,budapest,False,4,3965,VACATION,Budapest
w16f135b,apples,False,-3,11285,FRUIT,apples
w16f135b,mango,False,9,3966,FRUIT,mango
w16f135b,strawberry,False,7,2528,FRUIT,strawberries
w16f135b,cantaloupe,False,6,2601,FRUIT,cantaloupe
w16f135b,pineapple,False,-5,3917,FRUIT,pineapple
w16f135b,limes,False,4,4751,FRUIT,limes
w16f135b,cherry,False,10,2782,FRUIT,cherries
w16f135b,papayas,False,1,4240,FRUIT,papayas
w16f135b,blackberry,False,10,2969,FRUIT,blackberries
w16f135b,nectarines,False,0,3902,FRUIT,nectarines
w16f135b,peaches,False,10,4314,FRUIT,peaches
w16f135b,pear,False,-10,4493,FRUIT,pear
w16f135b,lemon,False,-4,3290,FRUIT,lemon
w16f135b,watermelon,False,10,2789,FRUIT,watermelon
w16f135b,grapes,False,6,2593,FRUIT,grapes
w16f135b,bananas,False,-7,2792,FRUIT,bananas
w16f135b,plums,False,10,2488,FRUIT,plums
w16f135b,raspberry,False,10,2453,FRUIT,raspberries
w16f135b,blueberry,False,6,2866,FRUIT,blueberries
w16f135b,orange,False,2,3965,FRUIT,orange
w16f135b,lion,True,-10,6502,ZOO,Lion
w16f135b,cobra,False,-10,2890,ZOO,cobra
w16f135b,kangaroo,False,-9,3231,ZOO,kangaroo
w16f135b,crocodile,False,-10,5775,ZOO,crocodile
w16f135b,jaguar,False,-10,2168,ZOO,jaguar
w16f135b,peacock,False,6,6817,ZOO,peacock
w16f135b,elephant,False,1,5365,ZOO,elephant
w16f135b,lemur,False,4,3503,ZOO,lemur
w16f135b,tiger,True,-10,5897,ZOO,Tiger
w16f135b,zebra,False,5,5917,ZOO,zebra
w16f135b,rhinoceros,False,-10,6925,ZOO,rhinoceros
w16f135b,sloth,False,8,3225,ZOO,sloth
w16f135b,monkey,False,-7,4124,ZOO,monkey
w16f135b,giraffe,False,5,3633,ZOO,giraffe
w16f135b,panda,False,9,4485,ZOO,panda
w16f135b,koala,False,9,3214,ZOO,koala
w16f135b,gorilla,True,-6,4425,ZOO,Gorilla
w16f135b,florence,False,9,4398,VACATION,Florence
w16f135b,madrid,False,9,2275,VACATION,Madrid
w16f135b,edinburgh,False,2,4092,VACATION,Edinburgh
w16f135b,berlin,False,9,2765,VACATION,Berlin
w16f135b,athens,False,10,2366,VACATION,Athens
w16f135b,rome,False,9,2334,VACATION,Rome
w16f135b,stockholm,False,8,3058,VACATION,Stockholm
w16f135b,barcelona,False,10,2876,VACATION,Barcelona
w16f135b,lisbon,False,9,2349,VACATION,Lisbon
w16f135b,prague,False,10,2400,VACATION,Prague
w16f135b,amsterdam,False,9,2424,VACATION,Amsterdam
w16f135b,paris,False,9,2458,VACATION,Paris
w16f135b,copenhagen,False,9,2567,VACATION,Copenhagen
w16f135b,london,False,4,5375,VACATION,London
w16f135b,venice,False,9,2634,VACATION,Venice
w16f135b,vienna,False,8,2365,VACATION,Vienna
w16f135b,istanbul,False,6,2576,VACATION,Istanbul
w16f135b,budapest,False,7,4117,VACATION,Budapest
w16f135b,brussels,False,7,2315,VACATION,Brussels
w16f135b,dublin,False,2,4025,VACATION,Dublin
wd62505b,mango,False,5,4697,FRUIT,mango
wd62505b,orange,False,3,2596,FRUIT,orange
wd62505b,pineapple,False,-10,3130,FRUIT,pineapple
wd62505b,plums,False,-10,5829,FRUIT,plums
wd62505b,grapes,False,-10,1841,FRUIT,grapes
wd62505b,lemon,False,-4,4295,FRUIT,lemon
wd62505b,cherry,False,-3,2735,FRUIT,cherries
wd62505b,pear,False,-9,5752,FRUIT,pear
wd62505b,peaches,False,-9,11726,FRUIT,peaches
wd62505b,bananas,False,10,2272,FRUIT,bananas
wd62505b,blueberry,False,-7,4687,FRUIT,blueberries
wd62505b,papayas,False,-7,20865,FRUIT,papayas
wd62505b,raspberry,False,8,4917,FRUIT,raspberries
wd62505b,cantaloupe,False,-7,3347,FRUIT,cantaloupe
wd62505b,limes,False,2,2316,FRUIT,limes
wd62505b,apples,False,5,2306,FRUIT,apples
wd62505b,strawberry,False,-1,3909,FRUIT,strawberries
wd62505b,blackberry,False,4,2767,FRUIT,blackberries
wd62505b,watermelon,False,9,4628,FRUIT,watermelon
wd62505b,nectarines,False,2,3644,FRUIT,nectarines
wd62505b,jaguar,False,-5,4378,ZOO,jaguar
wd62505b,panda,False,9,2463,ZOO,panda
wd62505b,zebra,False,2,2298,ZOO,zebra
wd62505b,rhinoceros,False,-3,2550,ZOO,rhinoceros
wd62505b,crocodile,False,-3,3723,ZOO,crocodile
wd62505b,monkey,False,10,2044,ZOO,monkey
wd62505b,gorilla,False,0,4634,ZOO,gorilla
wd62505b,giraffe,False,5,4282,ZOO,giraffe
wd62505b,koala,False,10,3552,ZOO,koala
wd62505b,peacock,False,7,2651,ZOO,peacock
wd62505b,kangaroo,False,1,2918,ZOO,kangaroo
wd62505b,deer,False,9,4252,ZOO,deer
wd62505b,sloth,False,9,2530,ZOO,sloth
wd62505b,lemur,False,10,2603,ZOO,lemur
wd62505b,elephant,False,9,2628,ZOO,elephant
wd62505b,cobra,False,-6,2889,ZOO,cobra
wd62505b,tiger,False,-7,2348,ZOO,tiger
wd62505b,lion,False,-7,1917,ZOO,lion
wd62505b,copenhagen,False,10,3083,VACATION,Copenhagen
wd62505b,london,False,10,3604,VACATION,London
wd62505b,dublin,False,10,2059,VACATION,Dublin
wd62505b,istanbul,False,8,3972,VACATION,Istanbul
wd62505b,stockholm,False,10,2779,VACATION,Stockholm
wd62505b,florence,False,10,2287,VACATION,Florence
wd62505b,budapest,False,8,2750,VACATION,Budapest
wd62505b,paris,True,10,1885,VACATION,Paris
wd62505b,prague,False,10,2484,VACATION,Prague
wd62505b,lisbon,False,10,2079,VACATION,Lisbon
wd62505b,brussels,False,10,2319,VACATION,Brussels
wd62505b,amsterdam,True,10,2700,VACATION,Amsterdam
wd62505b,berlin,False,10,3420,VACATION,Berlin
wd62505b,madrid,True,10,9082,VACATION,Madrid
wd62505b,athens,False,7,4928,VACATION,Athens
wd62505b,vienna,False,10,2118,VACATION,Vienna
wd62505b,edinburgh,False,10,2533,VACATION,Edinburgh
wd62505b,venice,False,10,1720,VACATION,Venice
wd62505b,barcelona,False,10,1546,VACATION,Barcelona
wd62505b,rome,False,10,1565,VACATION,Rome
wbc69db2,strawberry,False,-5,9049,FRUIT,strawberries
wbc69db2,peaches,False,-7,6508,FRUIT,peaches
wbc69db2,watermelon,False,8,10718,FRUIT,watermelon
wbc69db2,apples,False,7,10662,FRUIT,apples
wbc69db2,blackberry,False,-2,6870,FRUIT,blackberries
wbc69db2,bananas,False,5,4883,FRUIT,bananas
wbc69db2,lemon,False,-8,7393,FRUIT,lemon
wbc69db2,papayas,False,-3,5211,FRUIT,papayas
wbc69db2,plums,False,-4,4979,FRUIT,plums
wbc69db2,orange,False,9,4872,FRUIT,orange
wbc69db2,pineapple,False,3,5649,FRUIT,pineapple
wbc69db2,blueberry,False,6,3814,FRUIT,blueberries
wbc69db2,pear,False,3,5403,FRUIT,pear
wbc69db2,raspberry,False,-7,3419,FRUIT,raspberries
wbc69db2,mango,False,4,5056,FRUIT,mango
wbc69db2,limes,False,-7,4680,FRUIT,limes
wbc69db2,cantaloupe,False,-9,4411,FRUIT,cantaloupe
wbc69db2,grapes,False,8,2821,FRUIT,grapes
wbc69db2,nectarines,False,4,4292,FRUIT,nectarines
wbc69db2,cherry,False,9,5398,FRUIT,cherries
wbc69db2,tiger,True,-10,8438,ZOO,Tiger
wbc69db2,kangaroo,False,-7,8230,ZOO,kangaroo
wbc69db2,koala,False,3,11164,ZOO,koala
wbc69db2,monkey,False,3,6797,ZOO,monkey
wbc69db2,jaguar,False,-9,4467,ZOO,jaguar
wbc69db2,peacock,False,5,9448,ZOO,peacock
wbc69db2,crocodile,False,-9,6315,ZOO,crocodile
wbc69db2,giraffe,False,2,28571,ZOO,giraffe
wbc69db2,elephant,False,-6,4147,ZOO,elephant
wbc69db2,rhinoceros,False,-8,4505,ZOO,rhinoceros
wbc69db2,cobra,False,-10,5831,ZOO,cobra
wbc69db2,gorilla,False,-10,4801,ZOO,gorilla
wbc69db2,lion,False,-9,4499,ZOO,lion
wbc69db2,sloth,False,5,3717,ZOO,sloth
wbc69db2,deer,True,-10,3277,ZOO,Bear
wbc69db2,panda,False,8,5131,ZOO,panda
wbc69db2,london,False,9,10708,VACATION,London
wbc69db2,rome,False,6,3928,VACATION,Rome
wbc69db2,athens,False,3,5325,VACATION,Athens
wbc69db2,paris,False,7,3962,VACATION,Paris
wbc69db2,venice,False,8,3542,VACATION,Venice
wbc69db2,copenhagen,False,3,4278,VACATION,Copenhagen
wbc69db2,istanbul,False,-3,5655,VACATION,Istanbul
wbc69db2,brussels,False,6,5472,VACATION,Brussels
wbc69db2,stockholm,False,8,4903,VACATION,Stockholm
wbc69db2,dublin,False,7,4121,VACATION,Dublin
wbc69db2,florence,False,5,4039,VACATION,Florence
wbc69db2,edinburgh,False,7,4408,VACATION,Edinburgh
wbc69db2,vienna,False,5,5531,VACATION,Vienna
wbc69db2,budapest,False,-4,3268,VACATION,Budapest
wbc69db2,madrid,False,3,7378,VACATION,Madrid
wbc69db2,amsterdam,False,8,3367,VACATION,Amsterdam
wbc69db2,berlin,False,6,3780,VACATION,Berlin
wbc69db2,lisbon,False,2,5916,VACATION,Lisbon
wbc69db2,prague,False,-3,5462,VACATION,Prague
wbc69db2,barcelona,False,4,4075,VACATION,Barcelona
wacb979d,blackberry,False,10,9645,FRUIT,blackberries
wacb979d,cantaloupe,False,10,8416,FRUIT,cantaloupe
wacb979d,papayas,False,10,3888,FRUIT,papayas
wacb979d,grapes,True,10,2169,FRUIT,grape
wacb979d,limes,False,-10,2867,FRUIT,limes
wacb979d,nectarines,False,10,2574,FRUIT,nectarines
wacb979d,lemon,False,-10,3400,FRUIT,lemon
wacb979d,plums,False,10,2744,FRUIT,plums
wacb979d,bananas,True,10,3898,FRUIT,banana
wacb979d,strawberry,True,10,2384,FRUIT,strawberry
wacb979d,orange,True,10,2105,FRUIT,orange
wacb979d,apples,False,10,2065,FRUIT,apples
wacb979d,cherry,False,10,1944,FRUIT,cherries
wacb979d,peaches,False,10,3117,FRUIT,peaches
wacb979d,UNK,True,-4,2604,FRUIT,kiwi
wacb979d,watermelon,False,10,2245,FRUIT,watermelon
wacb979d,pineapple,False,3,2704,FRUIT,pineapple
wacb979d,blueberry,False,-3,5419,FRUIT,blueberries
wacb979d,raspberry,False,-4,2932,FRUIT,raspberries
wacb979d,pear,False,10,3497,FRUIT,pear
wacb979d,vienna,True,10,6353,VACATION,vienna
wacb979d,dublin,False,10,2413,VACATION,Dublin
wacb979d,prague,False,-3,2403,VACATION,Prague
wacb979d,amsterdam,False,-5,2855,VACATION,Amsterdam
wacb979d,istanbul,False,4,2899,VACATION,Istanbul
wacb979d,brussels,False,-4,3091,VACATION,Brussels
wacb979d,stockholm,False,0,1340,VACATION,Stockholm
wacb979d,edinburgh,False,0,1705,VACATION,Edinburgh
wacb979d,berlin,False,10,3650,VACATION,Berlin
wacb979d,athens,True,10,2681,VACATION,athens
wacb979d,barcelona,True,10,2539,VACATION,barcelona
wacb979d,venice,False,10,2362,VACATION,Venice
wacb979d,rome,False,10,2507,VACATION,Rome
wacb979d,copenhagen,False,0,2723,VACATION,Copenhagen
wacb979d,florence,False,6,2403,VACATION,Florence
wacb979d,paris,True,5,2530,VACATION,paris
wacb979d,budapest,False,0,3705,VACATION,Budapest
wacb979d,london,True,10,2382,VACATION,london
wacb979d,sloth,False,10,4777,ZOO,sloth
wacb979d,koala,False,10,2676,ZOO,koala
wacb979d,monkey,False,10,2994,ZOO,monkey
wacb979d,UNK,True,10,2671,ZOO,leopard
wacb979d,peacock,False,4,3523,ZOO,peacock
wacb979d,UNK,True,10,2055,ZOO,panther
wacb979d,cobra,False,-10,3660,ZOO,cobra
wacb979d,gorilla,True,10,2393,ZOO,gorilla
wacb979d,crocodile,False,-10,2956,ZOO,crocodile
wacb979d,lion,True,10,2144,ZOO,lion
wacb979d,jaguar,False,10,2660,ZOO,jaguar
wacb979d,elephant,False,0,4819,ZOO,elephant
wacb979d,rhinoceros,False,-3,3368,ZOO,rhinoceros
wacb979d,UNK,True,10,2547,ZOO,spider monkey
wacb979d,lemur,False,10,2343,ZOO,lemur
wacb979d,tiger,True,10,2264,ZOO,tiger
wacb979d,giraffe,True,10,3530,ZOO,giraffe
wacb979d,kangaroo,False,10,2084,ZOO,kangaroo
wacb979d,zebra,False,10,2246,ZOO,zebra
wacb979d,panda,False,10,2614,ZOO,panda
w9211451,papayas,False,-10,7441,FRUIT,papayas
w9211451,apples,True,10,4920,FRUIT,apple
w9211451,blueberry,True,-7,3848,FRUIT,blueberries
w9211451,orange,True,10,3168,FRUIT,orange
w9211451,peaches,False,-4,3744,FRUIT,peaches
w9211451,plums,False,-8,3937,FRUIT,plums
w9211451,raspberry,True,-6,3952,FRUIT,raspberry
w9211451,watermelon,False,-4,3313,FRUIT,watermelon
w9211451,UNK,True,10,3726,FRUIT,tanergine
w9211451,bananas,True,10,3400,FRUIT,banana
w9211451,cantaloupe,False,-10,3313,FRUIT,cantaloupe
w9211451,cherry,False,-8,3263,FRUIT,cherries
w9211451,pear,False,-9,3210,FRUIT,pear
w9211451,nectarines,False,-3,2934,FRUIT,nectarines
w9211451,UNK,True,-6,2761,FRUIT,kiwi
w9211451,lemon,True,-9,2863,FRUIT,lemon
w9211451,grapes,True,-5,2520,FRUIT,grape
w9211451,pineapple,False,-10,2689,FRUIT,pineapple
w9211451,strawberry,True,-5,3135,FRUIT,strawberry
w9211451,vienna,False,6,4678,VACATION,Vienna
w9211451,venice,False,7,3038,VACATION,Venice
w9211451,barcelona,False,7,4081,VACATION,Barcelona
w9211451,amsterdam,False,3,3463,VACATION,Amsterdam
w9211451,brussels,False,2,2432,VACATION,Brussels
w9211451,stockholm,False,4,3721,VACATION,Stockholm
w9211451,berlin,True,2,3680,VACATION,Berlin
w9211451,paris,True,5,4536,VACATION,Paris
w9211451,edinburgh,False,8,4066,VACATION,Edinburgh
w9211451,copenhagen,False,2,2486,VACATION,Copenhagen
w9211451,rome,False,4,2848,VACATION,Rome
w9211451,athens,False,7,3776,VACATION,Athens
w9211451,istanbul,False,1,3201,VACATION,Istanbul
w9211451,london,True,10,3040,VACATION,London
w9211451,prague,False,1,2208,VACATION,Prague
w9211451,budapest,False,1,2344,VACATION,Budapest
w9211451,florence,False,7,3007,VACATION,Florence
w9211451,madrid,True,6,2744,VACATION,Madrid
w9211451,giraffe,False,5,3691,ZOO,giraffe
w9211451,elephant,True,4,2944,ZOO,elephant
w9211451,crocodile,False,-6,3929,ZOO,crocodile
w9211451,UNK,True,10,2751,ZOO,macaw
w9211451,UNK,True,-4,3384,ZOO,grizzly bear
w9211451,zebra,False,6,3201,ZOO,zebra
w9211451,peacock,False,8,2961,ZOO,peacock
w9211451,tiger,True,-4,2504,ZOO,tiger
w9211451,gorilla,False,-9,3334,ZOO,gorilla
w9211451,UNK,True,-5,2880,ZOO,polar bear
w9211451,panda,True,2,3064,ZOO,Panda
w9211451,monkey,True,-3,2472,ZOO,monkey
w9211451,cobra,False,-10,2992,ZOO,cobra
w9211451,koala,False,10,3807,ZOO,koala
w9211451,lemur,False,5,2904,ZOO,lemur
w9211451,kangaroo,False,3,2514,ZOO,kangaroo
w9211451,lion,True,-5,5014,ZOO,lion
w9211451,UNK,True,-5,2952,ZOO,chimp
w9211451,sloth,False,5,3088,ZOO,sloth
w9211451,jaguar,False,-6,2680,ZOO,jaguar
w9211451,deer,True,-5,2920,ZOO,ape
w9211451,rhinoceros,False,-6,5825,ZOO,rhinoceros
w2db48d3,papayas,False,-6,5465,FRUIT,papayas
w2db48d3,nectarines,False,-10,2500,FRUIT,nectarines
w2db48d3,bananas,True,6,2288,FRUIT,banana
w2db48d3,limes,False,1,1872,FRUIT,limes
w2db48d3,watermelon,False,5,2530,FRUIT,watermelon
w2db48d3,blueberry,False,4,1778,FRUIT,blueberries
w2db48d3,apples,True,5,3476,FRUIT,apple
w2db48d3,strawberry,False,4,2076,FRUIT,strawberries
w2db48d3,pineapple,False,-1,2327,FRUIT,pineapple
w2db48d3,cherry,False,-1,2367,FRUIT,cherries
w2db48d3,grapes,False,-1,2925,FRUIT,grapes
w2db48d3,plums,False,2,2880,FRUIT,plums
w2db48d3,lemon,False,3,2586,FRUIT,lemon
w2db48d3,peaches,False,1,2691,FRUIT,peaches
w2db48d3,cantaloupe,False,-2,2822,FRUIT,cantaloupe
w2db48d3,pear,False,3,2571,FRUIT,pear
w2db48d3,mango,False,5,2368,FRUIT,mango
w2db48d3,blackberry,False,-2,2220,FRUIT,blackberries
w2db48d3,orange,False,10,2334,FRUIT,orange
w2db48d3,raspberry,False,6,2477,FRUIT,raspberries
w2db48d3,sloth,False,3,5487,ZOO,sloth
w2db48d3,zebra,False,0,3005,ZOO,zebra
w2db48d3,panda,False,6,2381,ZOO,panda
w2db48d3,cobra,False,-5,2149,ZOO,cobra
w2db48d3,jaguar,False,-8,2106,ZOO,jaguar
w2db48d3,peacock,False,-2,2162,ZOO,peacock
w2db48d3,crocodile,False,-10,2287,ZOO,crocodile
w2db48d3,rhinoceros,False,-10,2163,ZOO,rhinoceros
w2db48d3,lion,False,-10,2062,ZOO,lion
w2db48d3,gorilla,False,-10,2186,ZOO,gorilla
w2db48d3,monkey,False,-3,3091,ZOO,monkey
w2db48d3,tiger,True,-10,3090,ZOO,tiger
w2db48d3,giraffe,False,-1,3500,ZOO,giraffe
w2db48d3,kangaroo,False,1,3227,ZOO,kangaroo
w2db48d3,lemur,False,-1,1927,ZOO,lemur
w2db48d3,elephant,False,-10,2359,ZOO,elephant
w2db48d3,koala,False,4,2189,ZOO,koala
w2db48d3,athens,False,2,6936,VACATION,Athens
w2db48d3,amsterdam,False,6,2801,VACATION,Amsterdam
w2db48d3,venice,False,6,2202,VACATION,Venice
w2db48d3,istanbul,False,-4,2314,VACATION,Istanbul
w2db48d3,london,False,10,2280,VACATION,London
w2db48d3,madrid,False,2,1935,VACATION,Madrid
w2db48d3,berlin,False,10,2312,VACATION,Berlin
w2db48d3,edinburgh,False,2,2148,VACATION,Edinburgh
w2db48d3,stockholm,False,4,1942,VACATION,Stockholm
w2db48d3,prague,False,-6,2046,VACATION,Prague
w2db48d3,florence,False,0,2423,VACATION,Florence
w2db48d3,dublin,False,-4,2005,VACATION,Dublin
w2db48d3,paris,False,0,551,VACATION,Paris
w2db48d3,barcelona,False,5,3516,VACATION,Barcelona
w2db48d3,budapest,False,-6,2109,VACATION,Budapest
w2db48d3,copenhagen,False,-6,2589,VACATION,Copenhagen
w2db48d3,lisbon,False,-8,1950,VACATION,Lisbon
w2db48d3,vienna,False,-6,1997,VACATION,Vienna
w2db48d3,brussels,False,0,1819,VACATION,Brussels
w2db48d3,rome,False,7,2343,VACATION,Rome
w8a2984a,peaches,False,10,4941,FRUIT,peaches
w8a2984a,grapes,False,10,2714,FRUIT,grapes
w8a2984a,limes,False,0,3200,FRUIT,limes
w8a2984a,strawberry,False,10,2898,FRUIT,strawberries
w8a2984a,pineapple,False,10,2438,FRUIT,pineapple
w8a2984a,mango,False,10,2341,FRUIT,mango
w8a2984a,plums,False,4,2468,FRUIT,plums
w8a2984a,lemon,False,-10,3345,FRUIT,lemon
w8a2984a,nectarines,False,10,2487,FRUIT,nectarines
w8a2984a,papayas,False,4,3402,FRUIT,papayas
w8a2984a,pear,False,5,2912,FRUIT,pear
w8a2984a,watermelon,False,7,2646,FRUIT,watermelon
w8a2984a,cantaloupe,False,7,2327,FRUIT,cantaloupe
w8a2984a,bananas,False,6,4032,FRUIT,bananas
w8a2984a,orange,False,10,2837,FRUIT,orange
w8a2984a,blackberry,False,10,2285,FRUIT,blackberries
w8a2984a,raspberry,False,10,2149,FRUIT,raspberries
w8a2984a,blueberry,False,10,3994,FRUIT,blueberries
w8a2984a,cherry,False,7,2733,FRUIT,cherries
w8a2984a,apples,False,10,2046,FRUIT,apples
w8a2984a,sloth,False,10,3698,ZOO,sloth
w8a2984a,gorilla,False,-10,3730,ZOO,gorilla
w8a2984a,monkey,False,-1,4151,ZOO,monkey
w8a2984a,jaguar,False,-10,2311,ZOO,jaguar
w8a2984a,lemur,False,4,4306,ZOO,lemur
w8a2984a,crocodile,False,-10,2446,ZOO,crocodile
w8a2984a,giraffe,False,3,3868,ZOO,giraffe
w8a2984a,kangaroo,False,3,2850,ZOO,kangaroo
w8a2984a,cobra,False,-10,2628,ZOO,cobra
w8a2984a,lion,False,-8,2864,ZOO,lion
w8a2984a,tiger,False,-10,2687,ZOO,tiger
w8a2984a,elephant,False,5,2911,ZOO,elephant
w8a2984a,panda,False,10,2712,ZOO,panda
w8a2984a,peacock,False,10,2511,ZOO,peacock
w8a2984a,deer,False,-1,4228,ZOO,deer
w8a2984a,zebra,False,1,3228,ZOO,zebra
w8a2984a,rhinoceros,False,0,2683,ZOO,rhinoceros
w8a2984a,koala,False,10,2532,ZOO,koala
w8a2984a,edinburgh,False,10,2647,VACATION,Edinburgh
w8a2984a,paris,False,10,2018,VACATION,Paris
w8a2984a,prague,False,10,2049,VACATION,Prague
w8a2984a,budapest,False,10,2036,VACATION,Budapest
w8a2984a,madrid,False,10,1811,VACATION,Madrid
w8a2984a,venice,False,10,1839,VACATION,Venice
w8a2984a,dublin,False,10,1640,VACATION,Dublin
w8a2984a,amsterdam,False,10,1581,VACATION,Amsterdam
w8a2984a,berlin,False,10,1550,VACATION,Berlin
w8a2984a,vienna,False,10,2553,VACATION,Vienna
w8a2984a,rome,False,10,1650,VACATION,Rome
w8a2984a,istanbul,False,10,2005,VACATION,Istanbul
w8a2984a,stockholm,False,10,2999,VACATION,Stockholm
w8a2984a,athens,False,10,2067,VACATION,Athens
w8a2984a,lisbon,False,10,1943,VACATION,Lisbon
w8a2984a,brussels,False,10,1860,VACATION,Brussels
w8a2984a,barcelona,False,10,3167,VACATION,Barcelona
w8a2984a,london,False,10,3103,VACATION,London
w8a2984a,copenhagen,False,10,2065,VACATION,Copenhagen
w8a2984a,florence,False,10,1990,VACATION,Florence
w7dd5ede,nectarines,False,-6,3667,FRUIT,nectarines
w7dd5ede,blackberry,False,10,3511,FRUIT,blackberries
w7dd5ede,watermelon,False,-6,5539,FRUIT,watermelon
w7dd5ede,papayas,False,9,2142,FRUIT,papayas
w7dd5ede,cherry,False,10,2491,FRUIT,cherries
w7dd5ede,raspberry,False,10,2446,FRUIT,raspberries
w7dd5ede,blueberry,False,10,2670,FRUIT,blueberries
w7dd5ede,pineapple,True,-4,4471,FRUIT,pineapple
w7dd5ede,apples,True,4,2433,FRUIT,apple
w7dd5ede,cantaloupe,False,0,7868,FRUIT,cantaloupe
w7dd5ede,grapes,True,10,2321,FRUIT,grapes
w7dd5ede,plums,False,10,2117,FRUIT,plums
w7dd5ede,bananas,True,10,1669,FRUIT,banana
w7dd5ede,peaches,True,10,2502,FRUIT,peach
w7dd5ede,limes,False,-10,1961,FRUIT,limes
w7dd5ede,strawberry,True,10,1794,FRUIT,strawberry
w7dd5ede,lemon,False,-10,2297,FRUIT,lemon
w7dd5ede,orange,True,-8,1982,FRUIT,orange
w7dd5ede,budapest,True,9,256642,VACATION,budapest
w7dd5ede,lisbon,True,6,3033,VACATION,lisbon
w7dd5ede,vienna,False,8,2119,VACATION,Vienna
w7dd5ede,istanbul,False,-3,2704,VACATION,Istanbul
w7dd5ede,rome,False,6,1806,VACATION,Rome
w7dd5ede,edinburgh,False,8,1901,VACATION,Edinburgh
w7dd5ede,amsterdam,False,10,1998,VACATION,Amsterdam
w7dd5ede,barcelona,False,9,1758,VACATION,Barcelona
w7dd5ede,athens,False,3,2015,VACATION,Athens
w7dd5ede,london,True,9,1727,VACATION,london
w7dd5ede,stockholm,False,10,1842,VACATION,Stockholm
w7dd5ede,copenhagen,False,9,1695,VACATION,Copenhagen
w7dd5ede,paris,True,10,1762,VACATION,paris
w7dd5ede,prague,False,9,1751,VACATION,Prague
w7dd5ede,brussels,False,10,2563,VACATION,Brussels
w7dd5ede,florence,False,10,2150,VACATION,Florence
w7dd5ede,venice,True,2,1701,VACATION,venice
w7dd5ede,berlin,False,10,1900,VACATION,Berlin
w7dd5ede,dublin,False,4,1624,VACATION,Dublin
w7dd5ede,sloth,False,-3,3313,ZOO,sloth
w7dd5ede,crocodile,False,-4,1968,ZOO,crocodile
w7dd5ede,giraffe,False,-7,3793,ZOO,giraffe
w7dd5ede,lemur,False,2,2070,ZOO,lemur
w7dd5ede,lion,False,-9,2128,ZOO,lion
w7dd5ede,elephant,False,-3,1780,ZOO,elephant
w7dd5ede,jaguar,False,-10,1981,ZOO,jaguar
w7dd5ede,peacock,False,2,1941,ZOO,peacock
w7dd5ede,kangaroo,False,-6,1783,ZOO,kangaroo
w7dd5ede,monkey,False,-10,2065,ZOO,monkey
w7dd5ede,rhinoceros,False,-6,1771,ZOO,rhinoceros
w7dd5ede,tiger,False,-10,1949,ZOO,tiger
w7dd5ede,deer,False,4,1975,ZOO,deer
w7dd5ede,koala,False,10,1936,ZOO,koala
w7dd5ede,gorilla,False,-10,1871,ZOO,gorilla
w7dd5ede,zebra,False,5,1647,ZOO,zebra
w7dd5ede,cobra,False,-9,1814,ZOO,cobra
w7dd5ede,panda,False,10,2182,ZOO,panda
wb68d6dd,lemon,False,0,8830,FRUIT,lemon
wb68d6dd,peaches,False,10,4607,FRUIT,peaches
wb68d6dd,grapes,False,10,3032,FRUIT,grapes
wb68d6dd,blueberry,False,10,2481,FRUIT,blueberries
wb68d6dd,limes,False,0,2631,FRUIT,limes
wb68d6dd,pineapple,False,9,7145,FRUIT,pineapple
wb68d6dd,blackberry,False,10,37481,FRUIT,blackberries
wb68d6dd,apples,False,10,2744,FRUIT,apples
wb68d6dd,orange,False,10,7383,FRUIT,orange
wb68d6dd,pear,False,10,2488,FRUIT,pear
wb68d6dd,papayas,False,0,11416,FRUIT,papayas
wb68d6dd,cherry,False,10,2327,FRUIT,cherries
wb68d6dd,nectarines,False,0,2993,FRUIT,nectarines
wb68d6dd,raspberry,False,10,2538,FRUIT,raspberries
wb68d6dd,strawberry,False,10,2494,FRUIT,strawberries
wb68d6dd,plums,False,10,2277,FRUIT,plums
wb68d6dd,cantaloupe,False,10,2747,FRUIT,cantaloupe
wb68d6dd,bananas,False,10,2449,FRUIT,bananas
wb68d6dd,watermelon,False,10,2303,FRUIT,watermelon
wb68d6dd,mango,False,10,2368,FRUIT,mango
wb68d6dd,deer,True,-10,5537,ZOO,Bear
wb68d6dd,cobra,False,-10,2735,ZOO,cobra
wb68d6dd,jaguar,False,-10,2655,ZOO,jaguar
wb68d6dd,rhinoceros,False,-10,2535,ZOO,rhinoceros
wb68d6dd,koala,False,-10,2529,ZOO,koala
wb68d6dd,UNK,True,-10,2367,ZOO,Shark
wb68d6dd,panda,False,-7,3840,ZOO,panda
wb68d6dd,kangaroo,False,-8,5363,ZOO,kangaroo
wb68d6dd,elephant,False,-9,3621,ZOO,elephant
wb68d6dd,giraffe,False,-3,5985,ZOO,giraffe
wb68d6dd,sloth,False,-3,3984,ZOO,sloth
wb68d6dd,crocodile,False,-5,2503,ZOO,crocodile
wb68d6dd,UNK,True,-10,2664,ZOO,Snake
wb68d6dd,peacock,False,0,3880,ZOO,peacock
wb68d6dd,monkey,False,-7,3322,ZOO,monkey
wb68d6dd,lion,True,-10,2278,ZOO,Lion
