wid,prompt_id,outcome,evaluation,considered
wb7732e4,Fruit (ripe),banana,10,False
wb7732e4,Subjects (school),calculus,3,False
wb7732e4,Subjects (school),french,-9,False
wb7732e4,Subjects (school),english,6,False
wb7732e4,Subjects (school),spanish,7,False
wb7732e4,Subjects (school),physics,9,False
wb7732e4,Subjects (school),biology,4,False
wb7732e4,Subjects (school),history,-3,False
wb7732e4,Subjects (school),chemistry,10,False
wb7732e4,Subjects (school),geometry,10,False
wb7732e4,Subjects (school),algebra,10,False
wb7732e4,Cities (vacation),Venice,7,False
wb7732e4,Cities (vacation),Vienna,0,False
wb7732e4,Cities (vacation),Madrid,10,False
wb7732e4,Cities (vacation),Paris,4,False
wb7732e4,Cities (vacation),Rome,4,False
wb7732e4,Cities (vacation),Athens,4,False
wb7732e4,Cities (vacation),London,4,False
wb7732e4,Cities (vacation),Amsterdam,4,False
wb7732e4,Animals (intimate),monkey,-6,False
wb7732e4,Animals (intimate),penguin,4,False
wb7732e4,Animals (intimate),koala,7,False
wb7732e4,Animals (intimate),peacock,5,False
wb7732e4,Animals (intimate),snake,-6,False
wb7732e4,Animals (intimate),lemur,1,False
wb7732e4,Animals (intimate),tiger,-9,False
wb7732e4,Animals (intimate),dolphin,7,False
wb7732e4,Animals (intimate),elephant,-6,False
wb7732e4,Animals (intimate),kangaroo,-6,False
wb7732e4,Animals (intimate),deer,1,False
wb7732e4,Animals (intimate),gorilla,-8,False
wb7732e4,Animals (intimate),zebra,-5,False
wb7732e4,Animals (intimate),giraffe,2,False
wb7732e4,Animals (intimate),jaguar,-10,False
wb7732e4,Animals (intimate),panda,4,False
wb7732e4,Animals (intimate),hippo,-10,False
wb7732e4,Animals (intimate),cobra,-10,False
wb7732e4,Animals (intimate),shark,-10,False
wb7732e4,Animals (intimate),lion,-10,False
wb7732e4,Sports (season),lacrosse,-10,False
wb7732e4,Sports (season),cricket,-10,False
wb7732e4,Sports (season),tennis,-10,False
wb7732e4,Sports (season),golf,-10,False
wb7732e4,Sports (season),rugby,-10,False
wb7732e4,Sports (season),bowling,2,False
wb7732e4,Sports (season),volleyball,-10,False
wb7732e4,Sports (season),baseball,-10,False
wb7732e4,Sports (season),basketball,-10,False
wb7732e4,Sports (season),football,-10,False
wb7732e4,Sports (season),soccer,-10,False
wb7732e4,Sports (season),badminton,-10,False
wb7732e4,Sports (season),boxing,-10,False
wa54e87c,Vehicles (veto),motorcycle,0,False
wa54e87c,Vehicles (veto),bicycle,-2,False
wa54e87c,Vehicles (veto),scooter,0,False
wa54e87c,Vehicles (veto),skateboard,0,False
wa54e87c,Vehicles (veto),limousine,-2,False
wa54e87c,Vehicles (veto),helicopter,0,False
wa54e87c,Vehicles (veto),boat,0,False
wa54e87c,Vehicles (veto),car,-10,False
wa54e87c,Vehicles (veto),train,-2,False
wa54e87c,Vehicles (veto),unicycle,1,False
wa54e87c,Vehicles (veto),bus,-5,False
wa54e87c,Vehicles (veto),plane,-6,False
wa54e87c,Cities (moving),Athens,4,False
wa54e87c,Cities (moving),Venice,10,False
wa54e87c,Cities (moving),Amsterdam,2,False
wa54e87c,Cities (moving),Rome,8,False
wa54e87c,Cities (moving),Paris,9,False
wa54e87c,Cities (moving),Madrid,3,False
wa54e87c,Cities (moving),London,2,False
wa54e87c,Cities (moving),Vienna,7,False
wa54e87c,Subjects (magic),french,3,False
wa54e87c,Subjects (magic),spanish,2,False
wa54e87c,Subjects (magic),history,3,False
wa54e87c,Subjects (magic),calculus,6,False
wa54e87c,Subjects (magic),biology,5,False
wa54e87c,Subjects (magic),english,4,False
wa54e87c,Subjects (magic),geometry,7,False
wa54e87c,Subjects (magic),chemistry,2,False
wa54e87c,Subjects (magic),algebra,10,False
wa54e87c,Subjects (magic),physics,7,False
wa54e87c,Sports (silence),soccer,-10,False
wa54e87c,Sports (silence),golf,-1,False
wa54e87c,Sports (silence),badminton,-1,False
wa54e87c,Sports (silence),rugby,-1,False
wa54e87c,Sports (silence),cricket,2,False
wa54e87c,Sports (silence),volleyball,-6,False
wa54e87c,Sports (silence),baseball,-2,False
wa54e87c,Sports (silence),lacrosse,-1,False
wa54e87c,Sports (silence),basketball,-6,False
wa54e87c,Sports (silence),football,-2,False
wa54e87c,Sports (silence),bowling,1,False
wa54e87c,Sports (silence),tennis,-2,False
wa54e87c,Sports (silence),boxing,5,False
wa54e87c,Animals (bubble),gorilla,-3,False
wa54e87c,Animals (bubble),elephant,5,False
wa54e87c,Animals (bubble),snake,-3,False
wa54e87c,Animals (bubble),lemur,2,False
wa54e87c,Animals (bubble),hippo,-2,False
wa54e87c,Animals (bubble),kangaroo,2,False
wa54e87c,Animals (bubble),lion,-2,False
wa54e87c,Animals (bubble),giraffe,3,False
wa54e87c,Animals (bubble),monkey,-3,False
wa54e87c,Animals (bubble),zebra,4,False
wa54e87c,Animals (bubble),peacock,7,False
wa54e87c,Animals (bubble),tiger,-3,False
wa54e87c,Animals (bubble),deer,1,False
wa54e87c,Animals (bubble),cobra,-8,False
wa54e87c,Animals (bubble),dolphin,-2,False
wa54e87c,Animals (bubble),shark,-7,False
wa54e87c,Animals (bubble),panda,3,False
wa54e87c,Animals (bubble),koala,3,False
wa54e87c,Animals (bubble),jaguar,-1,False
wa54e87c,Animals (bubble),penguin,4,False
wa54e87c,Fruit (daily),cantaloupe,3,False
wa54e87c,Fruit (daily),blackberry,4,False
wa54e87c,Fruit (daily),grape,7,False
wa54e87c,Fruit (daily),strawberry,5,False
wa54e87c,Fruit (daily),peach,9,False
wa54e87c,Fruit (daily),mango,10,False
wa54e87c,Fruit (daily),watermelon,9,False
wa54e87c,Fruit (daily),banana,8,False
wa54e87c,Fruit (daily),blueberry,8,False
wa54e87c,Fruit (daily),orange,-2,False
wa54e87c,Fruit (daily),raspberry,6,False
wa54e87c,Fruit (daily),lemon,-4,False
wa54e87c,Fruit (daily),pineapple,7,False
w8bf2756,Fruit (daily),lemon,-7,False
w8bf2756,Fruit (daily),watermelon,3,False
w8bf2756,Fruit (daily),peach,5,False
w8bf2756,Fruit (daily),raspberry,4,False
w8bf2756,Fruit (daily),blackberry,4,False
w8bf2756,Fruit (daily),blueberry,2,False
w8bf2756,Fruit (daily),strawberry,5,False
w8bf2756,Fruit (daily),orange,3,False
w8bf2756,Fruit (daily),pineapple,-1,True
w8bf2756,Fruit (daily),mango,2,False
w8bf2756,Fruit (daily),grape,3,False
w8bf2756,Fruit (daily),cantaloupe,6,False
w8bf2756,Fruit (daily),banana,-7,False
w8bf2756,Animals (bubble),kangaroo,1,False
w8bf2756,Animals (bubble),tiger,7,False
w8bf2756,Animals (bubble),shark,5,False
w8bf2756,Animals (bubble),monkey,-2,True
w8bf2756,Animals (bubble),gorilla,1,False
w8bf2756,Animals (bubble),elephant,-3,True
w8bf2756,Animals (bubble),dolphin,3,False
w8bf2756,Animals (bubble),cobra,-2,False
w8bf2756,Animals (bubble),koala,3,False
w8bf2756,Animals (bubble),peacock,2,False
w8bf2756,Animals (bubble),lemur,2,False
w8bf2756,Animals (bubble),panda,5,False
w8bf2756,Animals (bubble),hippo,-2,False
w8bf2756,Animals (bubble),jaguar,2,False
w8bf2756,Animals (bubble),penguin,3,False
w8bf2756,Animals (bubble),lion,1,False
w8bf2756,Animals (bubble),giraffe,-3,False
w8bf2756,Animals (bubble),zebra,-1,False
w8bf2756,Animals (bubble),deer,1,False
w8bf2756,Animals (bubble),snake,1,False
w8bf2756,Cities (moving),London,-3,False
w8bf2756,Cities (moving),Athens,-1,False
w8bf2756,Cities (moving),Madrid,-3,False
w8bf2756,Cities (moving),Vienna,-1,False
w8bf2756,Cities (moving),Paris,-8,False
w8bf2756,Cities (moving),Amsterdam,-5,False
w8bf2756,Cities (moving),Venice,2,False
w8bf2756,Cities (moving),Rome,1,False
w8bf2756,Sports (silence),tennis,0,False
w8bf2756,Sports (silence),basketball,4,False
w8bf2756,Sports (silence),soccer,2,False
w8bf2756,Sports (silence),rugby,0,False
w8bf2756,Sports (silence),football,-2,True
w8bf2756,Sports (silence),lacrosse,0,False
w8bf2756,Sports (silence),boxing,-1,False
w8bf2756,Sports (silence),bowling,0,False
w8bf2756,Sports (silence),baseball,-1,True
w8bf2756,Sports (silence),cricket,0,False
w8bf2756,Sports (silence),golf,1,False
w8bf2756,Sports (silence),badminton,0,False
w8bf2756,Sports (silence),volleyball,0,False
w8bf2756,Subjects (magic),history,3,False
w8bf2756,Subjects (magic),french,1,False
w8bf2756,Subjects (magic),geometry,1,False
w8bf2756,Subjects (magic),algebra,2,False
w8bf2756,Subjects (magic),chemistry,3,False
w8bf2756,Subjects (magic),biology,6,False
w8bf2756,Subjects (magic),calculus,3,False
w8bf2756,Subjects (magic),spanish,1,False
w8bf2756,Subjects (magic),english,3,False
w8bf2756,Subjects (magic),physics,10,False
w8bf2756,Vehicles (veto),limousine,0,False
w8bf2756,Vehicles (veto),boat,0,False
w8bf2756,Vehicles (veto),unicycle,0,False
w8bf2756,Vehicles (veto),skateboard,0,False
w8bf2756,Vehicles (veto),car,-9,False
w8bf2756,Vehicles (veto),scooter,0,False
w8bf2756,Vehicles (veto),helicopter,3,False
w8bf2756,Vehicles (veto),motorcycle,0,False
w8bf2756,Vehicles (veto),train,0,False
w8bf2756,Vehicles (veto),plane,10,False
w8bf2756,Vehicles (veto),bus,2,False
w8bf2756,Vehicles (veto),bicycle,-1,False
wa83490a,Vehicles (commute),limousine,7,False
wa83490a,Vehicles (commute),skateboard,-10,False
wa83490a,Vehicles (commute),train,-10,False
wa83490a,Vehicles (commute),car,10,False
wa83490a,Vehicles (commute),plane,-4,False
wa83490a,Vehicles (commute),bicycle,-5,False
wa83490a,Vehicles (commute),helicopter,3,False
wa83490a,Vehicles (commute),motorcycle,7,True
wa83490a,Vehicles (commute),bus,-4,False
wa83490a,Vehicles (commute),unicycle,-9,False
wa83490a,Vehicles (commute),boat,3,False
wa83490a,Vehicles (commute),scooter,5,False
wa83490a,Animals (intimate),cobra,-10,False
wa83490a,Animals (intimate),lion,-10,True
wa83490a,Animals (intimate),zebra,4,False
wa83490a,Animals (intimate),penguin,6,True
wa83490a,Animals (intimate),monkey,6,False
wa83490a,Animals (intimate),tiger,-10,False
wa83490a,Animals (intimate),kangaroo,-5,False
wa83490a,Animals (intimate),snake,-10,False
wa83490a,Animals (intimate),shark,-4,False
wa83490a,Animals (intimate),giraffe,4,False
wa83490a,Animals (intimate),elephant,1,False
wa83490a,Animals (intimate),gorilla,2,False
wa83490a,Animals (intimate),peacock,4,False
wa83490a,Animals (intimate),jaguar,-1,False
wa83490a,Animals (intimate),dolphin,2,False
wa83490a,Animals (intimate),panda,1,False
wa83490a,Animals (intimate),koala,3,False
wa83490a,Animals (intimate),deer,3,False
wa83490a,Animals (intimate),hippo,-2,False
wa83490a,Animals (intimate),lemur,10,False
wa83490a,Subjects (school),algebra,-10,False
wa83490a,Subjects (school),biology,-10,False
wa83490a,Subjects (school),french,10,False
wa83490a,Subjects (school),chemistry,-6,False
wa83490a,Subjects (school),spanish,3,False
wa83490a,Subjects (school),history,3,False
wa83490a,Subjects (school),physics,-4,False
wa83490a,Subjects (school),english,5,False
wa83490a,Subjects (school),geometry,-2,False
wa83490a,Subjects (school),calculus,-10,False
wa83490a,Sports (season),rugby,7,False
wa83490a,Sports (season),basketball,7,True
wa83490a,Sports (season),bowling,2,False
wa83490a,Sports (season),tennis,-2,False
wa83490a,Sports (season),soccer,5,False
wa83490a,Sports (season),baseball,7,False
wa83490a,Sports (season),lacrosse,-4,False
wa83490a,Sports (season),football,6,False
wa83490a,Sports (season),cricket,-5,False
wa83490a,Sports (season),volleyball,-5,False
wa83490a,Sports (season),badminton,-4,False
wa83490a,Sports (season),golf,-10,False
wa83490a,Sports (season),boxing,-8,False
wa83490a,Fruit (ripe),mango,6,False
wa83490a,Fruit (ripe),orange,5,False
wa83490a,Fruit (ripe),pineapple,5,False
wa83490a,Fruit (ripe),blueberry,5,False
wa83490a,Fruit (ripe),watermelon,6,False
wa83490a,Fruit (ripe),cantaloupe,9,False
wa83490a,Fruit (ripe),raspberry,4,False
wa83490a,Fruit (ripe),strawberry,9,False
wa83490a,Fruit (ripe),blackberry,5,False
wa83490a,Fruit (ripe),grape,3,False
wa83490a,Fruit (ripe),peach,4,False
wa83490a,Fruit (ripe),lemon,-3,False
wa83490a,Fruit (ripe),banana,8,True
wa83490a,Cities (vacation),London,7,True
wa83490a,Cities (vacation),Athens,4,False
wa83490a,Cities (vacation),Amsterdam,6,False
wa83490a,Cities (vacation),Venice,-5,False
wa83490a,Cities (vacation),Rome,-6,False
wa83490a,Cities (vacation),Vienna,-7,False
wa83490a,Cities (vacation),Paris,5,True
wa83490a,Cities (vacation),Madrid,6,False
w5cc1d5f,Sports (season),cricket,-7,False
w5cc1d5f,Sports (season),bowling,-3,False
w5cc1d5f,Sports (season),lacrosse,-6,False
w5cc1d5f,Sports (season),boxing,-8,False
w5cc1d5f,Sports (season),badminton,-6,False
w5cc1d5f,Sports (season),football,-10,False
w5cc1d5f,Sports (season),golf,-6,False
w5cc1d5f,Sports (season),volleyball,-6,False
w5cc1d5f,Sports (season),basketball,-2,False
w5cc1d5f,Sports (season),baseball,-5,False
w5cc1d5f,Sports (season),rugby,-8,False
w5cc1d5f,Sports (season),tennis,-5,False
w5cc1d5f,Sports (season),soccer,-2,False
w5cc1d5f,Animals (intimate),dolphin,0,False
w5cc1d5f,Animals (intimate),lemur,1,False
w5cc1d5f,Animals (intimate),panda,2,False
w5cc1d5f,Animals (intimate),snake,-7,False
w5cc1d5f,Animals (intimate),giraffe,-3,False
w5cc1d5f,Animals (intimate),monkey,-10,False
w5cc1d5f,Animals (intimate),penguin,10,False
w5cc1d5f,Animals (intimate),lion,-8,True
w5cc1d5f,Animals (intimate),tiger,-8,True
w5cc1d5f,Animals (intimate),elephant,-2,False
w5cc1d5f,Animals (intimate),kangaroo,2,False
w5cc1d5f,Animals (intimate),jaguar,-5,False
w5cc1d5f,Animals (intimate),shark,-7,False
w5cc1d5f,Animals (intimate),zebra,1,False
w5cc1d5f,Animals (intimate),koala,2,False
w5cc1d5f,Animals (intimate),gorilla,-7,False
w5cc1d5f,Animals (intimate),hippo,-6,False
w5cc1d5f,Animals (intimate),peacock,-4,False
w5cc1d5f,Animals (intimate),deer,0,False
w5cc1d5f,Animals (intimate),cobra,-6,False
w5cc1d5f,Fruit (ripe),strawberry,6,False
w5cc1d5f,Fruit (ripe),lemon,6,False
w5cc1d5f,Fruit (ripe),peach,5,False
w5cc1d5f,Fruit (ripe),orange,4,False
w5cc1d5f,Fruit (ripe),blackberry,4,False
w5cc1d5f,Fruit (ripe),grape,6,False
w5cc1d5f,Fruit (ripe),cantaloupe,4,False
w5cc1d5f,Fruit (ripe),pineapple,3,False
w5cc1d5f,Fruit (ripe),watermelon,3,False
w5cc1d5f,Fruit (ripe),raspberry,8,False
w5cc1d5f,Fruit (ripe),mango,6,False
w5cc1d5f,Fruit (ripe),banana,-4,False
w5cc1d5f,Fruit (ripe),blueberry,5,False
w5cc1d5f,Subjects (school),biology,-4,False
w5cc1d5f,Subjects (school),chemistry,-4,False
w5cc1d5f,Subjects (school),physics,-2,False
w5cc1d5f,Subjects (school),algebra,0,False
w5cc1d5f,Subjects (school),spanish,-3,False
w5cc1d5f,Subjects (school),english,4,False
w5cc1d5f,Subjects (school),french,-5,False
w5cc1d5f,Subjects (school),history,2,False
w5cc1d5f,Subjects (school),geometry,-1,False
w5cc1d5f,Subjects (school),calculus,-9,False
w5cc1d5f,Cities (vacation),Vienna,5,False
w5cc1d5f,Cities (vacation),Venice,7,False
w5cc1d5f,Cities (vacation),London,5,False
w5cc1d5f,Cities (vacation),Madrid,2,False
w5cc1d5f,Cities (vacation),Amsterdam,4,False
w5cc1d5f,Cities (vacation),Paris,-9,False
w5cc1d5f,Cities (vacation),Athens,4,False
w5cc1d5f,Cities (vacation),Rome,5,False
w5cc1d5f,Vehicles (commute),scooter,-2,False
w5cc1d5f,Vehicles (commute),limousine,2,False
w5cc1d5f,Vehicles (commute),motorcycle,1,False
w5cc1d5f,Vehicles (commute),bicycle,-7,False
w5cc1d5f,Vehicles (commute),boat,-4,False
w5cc1d5f,Vehicles (commute),plane,-3,False
w5cc1d5f,Vehicles (commute),skateboard,-5,False
w5cc1d5f,Vehicles (commute),train,2,False
w5cc1d5f,Vehicles (commute),car,6,False
w5cc1d5f,Vehicles (commute),unicycle,-2,False
w5cc1d5f,Vehicles (commute),helicopter,-1,False
w5cc1d5f,Vehicles (commute),bus,2,False
we2c15eb,Subjects (magic),chemistry,10,False
we2c15eb,Subjects (magic),algebra,5,False
we2c15eb,Subjects (magic),english,5,False
we2c15eb,Subjects (magic),french,5,False
we2c15eb,Subjects (magic),geometry,5,False
we2c15eb,Subjects (magic),spanish,6,False
we2c15eb,Subjects (magic),biology,8,False
we2c15eb,Subjects (magic),physics,10,False
we2c15eb,Subjects (magic),calculus,7,False
we2c15eb,Subjects (magic),history,6,False
we2c15eb,Animals (bubble),snake,8,False
we2c15eb,Animals (bubble),tiger,8,False
we2c15eb,Animals (bubble),zebra,0,False
we2c15eb,Animals (bubble),kangaroo,3,False
we2c15eb,Animals (bubble),lemur,7,False
we2c15eb,Animals (bubble),koala,5,False
we2c15eb,Animals (bubble),cobra,5,False
we2c15eb,Animals (bubble),jaguar,7,False
we2c15eb,Animals (bubble),monkey,7,False
we2c15eb,Animals (bubble),hippo,7,False
we2c15eb,Animals (bubble),giraffe,5,False
we2c15eb,Animals (bubble),shark,10,False
we2c15eb,Animals (bubble),elephant,6,False
we2c15eb,Animals (bubble),peacock,4,False
we2c15eb,Animals (bubble),panda,4,False
we2c15eb,Animals (bubble),dolphin,10,False
we2c15eb,Animals (bubble),gorilla,9,False
we2c15eb,Animals (bubble),lion,7,False
we2c15eb,Animals (bubble),deer,8,False
we2c15eb,Animals (bubble),penguin,10,False
we2c15eb,Sports (silence),basketball,7,False
we2c15eb,Sports (silence),golf,10,False
we2c15eb,Sports (silence),cricket,10,False
we2c15eb,Sports (silence),baseball,-10,False
we2c15eb,Sports (silence),football,-9,True
we2c15eb,Sports (silence),volleyball,3,False
we2c15eb,Sports (silence),tennis,4,False
we2c15eb,Sports (silence),lacrosse,4,False
we2c15eb,Sports (silence),rugby,4,False
we2c15eb,Sports (silence),badminton,0,False
we2c15eb,Sports (silence),bowling,0,False
we2c15eb,Sports (silence),boxing,-6,False
we2c15eb,Sports (silence),soccer,2,False
we2c15eb,Vehicles (veto),motorcycle,-6,False
we2c15eb,Vehicles (veto),helicopter,0,False
we2c15eb,Vehicles (veto),boat,-6,False
we2c15eb,Vehicles (veto),car,-10,False
we2c15eb,Vehicles (veto),skateboard,5,False
we2c15eb,Vehicles (veto),bicycle,3,False
we2c15eb,Vehicles (veto),scooter,0,False
we2c15eb,Vehicles (veto),limousine,0,False
we2c15eb,Vehicles (veto),unicycle,0,False
we2c15eb,Vehicles (veto),plane,0,False
we2c15eb,Vehicles (veto),train,0,False
we2c15eb,Vehicles (veto),bus,0,False
we2c15eb,Fruit (daily),peach,10,False
we2c15eb,Fruit (daily),watermelon,-10,False
we2c15eb,Fruit (daily),orange,3,False
we2c15eb,Fruit (daily),lemon,-10,False
we2c15eb,Fruit (daily),raspberry,10,False
we2c15eb,Fruit (daily),strawberry,10,False
we2c15eb,Fruit (daily),mango,-3,False
we2c15eb,Fruit (daily),cantaloupe,-6,False
we2c15eb,Fruit (daily),banana,3,True
we2c15eb,Fruit (daily),grape,10,False
we2c15eb,Fruit (daily),blueberry,10,False
we2c15eb,Fruit (daily),pineapple,-4,False
we2c15eb,Fruit (daily),blackberry,10,False
we2c15eb,Cities (moving),Venice,4,False
we2c15eb,Cities (moving),Paris,4,False
we2c15eb,Cities (moving),Rome,6,False
we2c15eb,Cities (moving),Athens,0,False
we2c15eb,Cities (moving),Amsterdam,10,False
we2c15eb,Cities (moving),London,2,False
we2c15eb,Cities (moving),Madrid,0,False
we2c15eb,Cities (moving),Vienna,0,False
webe692e,Animals (intimate),shark,-1,False
webe692e,Animals (intimate),snake,-6,False
webe692e,Animals (intimate),cobra,-7,False
webe692e,Animals (intimate),tiger,-7,False
webe692e,Animals (intimate),kangaroo,-10,False
webe692e,Animals (intimate),jaguar,-10,False
webe692e,Animals (intimate),dolphin,-8,False
webe692e,Animals (intimate),deer,2,False
webe692e,Animals (intimate),lemur,2,False
webe692e,Animals (intimate),panda,2,False
webe692e,Animals (intimate),elephant,-2,False
webe692e,Animals (intimate),zebra,0,False
webe692e,Animals (intimate),monkey,-2,True
webe692e,Animals (intimate),koala,2,False
webe692e,Animals (intimate),giraffe,4,False
webe692e,Animals (intimate),lion,-8,True
webe692e,Animals (intimate),gorilla,-8,True
webe692e,Animals (intimate),penguin,6,False
webe692e,Animals (intimate),peacock,3,False
webe692e,Animals (intimate),hippo,-10,False
webe692e,Cities (vacation),Paris,6,True
webe692e,Cities (vacation),London,4,True
webe692e,Cities (vacation),Vienna,4,False
webe692e,Cities (vacation),Venice,7,True
webe692e,Cities (vacation),Athens,5,False
webe692e,Cities (vacation),Amsterdam,5,False
webe692e,Cities (vacation),Rome,5,False
webe692e,Cities (vacation),Madrid,5,False
webe692e,Fruit (ripe),grape,0,False
webe692e,Fruit (ripe),blueberry,2,False
webe692e,Fruit (ripe),banana,3,False
webe692e,Fruit (ripe),blackberry,0,False
webe692e,Fruit (ripe),strawberry,5,False
webe692e,Fruit (ripe),cantaloupe,0,False
webe692e,Fruit (ripe),orange,8,False
webe692e,Fruit (ripe),peach,2,False
webe692e,Fruit (ripe),pineapple,8,False
webe692e,Fruit (ripe),lemon,3,False
webe692e,Fruit (ripe),mango,10,False
webe692e,Fruit (ripe),raspberry,0,False
webe692e,Fruit (ripe),watermelon,9,True
webe692e,Vehicles (commute),unicycle,-7,False
webe692e,Vehicles (commute),scooter,4,False
webe692e,Vehicles (commute),limousine,1,False
webe692e,Vehicles (commute),bus,3,False
webe692e,Vehicles (commute),helicopter,-3,False
webe692e,Vehicles (commute),motorcycle,4,False
webe692e,Vehicles (commute),bicycle,2,False
webe692e,Vehicles (commute),skateboard,0,False
webe692e,Vehicles (commute),boat,-1,False
webe692e,Vehicles (commute),plane,-3,False
webe692e,Vehicles (commute),train,5,False
webe692e,Vehicles (commute),car,7,False
webe692e,Subjects (school),french,-4,False
webe692e,Subjects (school),biology,-1,False
webe692e,Subjects (school),spanish,6,False
webe692e,Subjects (school),algebra,-1,False
webe692e,Subjects (school),english,10,False
webe692e,Subjects (school),chemistry,-1,False
webe692e,Subjects (school),calculus,-8,False
webe692e,Subjects (school),geometry,-1,False
webe692e,Subjects (school),history,2,False
webe692e,Subjects (school),physics,-5,False
webe692e,Sports (season),lacrosse,4,False
webe692e,Sports (season),golf,-10,False
webe692e,Sports (season),rugby,7,True
webe692e,Sports (season),basketball,10,False
webe692e,Sports (season),boxing,5,False
webe692e,Sports (season),volleyball,4,False
webe692e,Sports (season),football,-2,False
webe692e,Sports (season),soccer,6,True
webe692e,Sports (season),tennis,4,False
webe692e,Sports (season),baseball,-2,False
webe692e,Sports (season),bowling,4,False
webe692e,Sports (season),badminton,6,False
webe692e,Sports (season),cricket,-3,False
w4bb9e50,Subjects (magic),algebra,3,False
w4bb9e50,Subjects (magic),history,-2,False
w4bb9e50,Subjects (magic),physics,-5,False
w4bb9e50,Subjects (magic),geometry,-3,False
w4bb9e50,Subjects (magic),french,8,False
w4bb9e50,Subjects (magic),english,4,False
w4bb9e50,Subjects (magic),biology,3,False
w4bb9e50,Subjects (magic),spanish,6,False
w4bb9e50,Subjects (magic),chemistry,3,False
w4bb9e50,Subjects (magic),calculus,2,False
w4bb9e50,Animals (bubble),koala,2,False
w4bb9e50,Animals (bubble),deer,3,False
w4bb9e50,Animals (bubble),jaguar,7,False
w4bb9e50,Animals (bubble),kangaroo,5,False
w4bb9e50,Animals (bubble),penguin,8,False
w4bb9e50,Animals (bubble),hippo,3,False
w4bb9e50,Animals (bubble),lemur,6,False
w4bb9e50,Animals (bubble),gorilla,7,False
w4bb9e50,Animals (bubble),cobra,-2,False
w4bb9e50,Animals (bubble),zebra,2,False
w4bb9e50,Animals (bubble),giraffe,2,False
w4bb9e50,Animals (bubble),peacock,-1,False
w4bb9e50,Animals (bubble),monkey,3,False
w4bb9e50,Animals (bubble),shark,3,False
w4bb9e50,Animals (bubble),lion,8,False
w4bb9e50,Animals (bubble),tiger,7,False
w4bb9e50,Animals (bubble),snake,-3,False
w4bb9e50,Animals (bubble),dolphin,5,False
w4bb9e50,Animals (bubble),elephant,7,False
w4bb9e50,Animals (bubble),panda,8,False
w4bb9e50,Vehicles (veto),limousine,0,False
w4bb9e50,Vehicles (veto),train,-5,True
w4bb9e50,Vehicles (veto),unicycle,0,False
w4bb9e50,Vehicles (veto),car,-9,False
w4bb9e50,Vehicles (veto),bus,-6,False
w4bb9e50,Vehicles (veto),motorcycle,0,False
w4bb9e50,Vehicles (veto),boat,-4,False
w4bb9e50,Vehicles (veto),scooter,0,False
w4bb9e50,Vehicles (veto),skateboard,0,False
w4bb9e50,Vehicles (veto),bicycle,-7,True
w4bb9e50,Vehicles (veto),helicopter,0,False
w4bb9e50,Vehicles (veto),plane,-3,False
w4bb9e50,Cities (moving),Vienna,8,False
w4bb9e50,Cities (moving),London,7,False
w4bb9e50,Cities (moving),Venice,9,False
w4bb9e50,Cities (moving),Amsterdam,4,False
w4bb9e50,Cities (moving),Paris,6,False
w4bb9e50,Cities (moving),Athens,2,False
w4bb9e50,Cities (moving),Rome,7,False
w4bb9e50,Cities (moving),Madrid,5,False
w4bb9e50,Fruit (daily),orange,-2,False
w4bb9e50,Fruit (daily),strawberry,6,False
w4bb9e50,Fruit (daily),pineapple,2,False
w4bb9e50,Fruit (daily),mango,6,False
w4bb9e50,Fruit (daily),blackberry,3,False
w4bb9e50,Fruit (daily),cantaloupe,-8,False
w4bb9e50,Fruit (daily),peach,3,False
w4bb9e50,Fruit (daily),grape,2,False
w4bb9e50,Fruit (daily),lemon,0,False
w4bb9e50,Fruit (daily),raspberry,5,False
w4bb9e50,Fruit (daily),watermelon,3,False
w4bb9e50,Fruit (daily),banana,9,False
w4bb9e50,Fruit (daily),blueberry,7,False
w4bb9e50,Sports (silence),basketball,0,False
w4bb9e50,Sports (silence),tennis,0,False
w4bb9e50,Sports (silence),lacrosse,0,False
w4bb9e50,Sports (silence),volleyball,0,False
w4bb9e50,Sports (silence),cricket,0,False
w4bb9e50,Sports (silence),soccer,0,False
w4bb9e50,Sports (silence),golf,6,False
w4bb9e50,Sports (silence),football,-5,False
w4bb9e50,Sports (silence),baseball,-3,False
w4bb9e50,Sports (silence),bowling,-4,False
w4bb9e50,Sports (silence),boxing,0,False
w4bb9e50,Sports (silence),badminton,0,False
w4bb9e50,Sports (silence),rugby,0,False
w12e2746,Fruit (daily),grape,10,False
w12e2746,Fruit (daily),mango,10,False
w12e2746,Fruit (daily),blueberry,10,False
w12e2746,Fruit (daily),strawberry,10,False
w12e2746,Fruit (daily),blackberry,10,False
w12e2746,Fruit (daily),pineapple,-10,False
w12e2746,Fruit (daily),peach,10,False
w12e2746,Fruit (daily),lemon,-10,False
w12e2746,Fruit (daily),banana,-7,False
w12e2746,Fruit (daily),raspberry,10,False
w12e2746,Fruit (daily),cantaloupe,-10,True
w12e2746,Fruit (daily),orange,-4,False
w12e2746,Fruit (daily),watermelon,-10,True
w12e2746,Animals (bubble),cobra,0,False
w12e2746,Animals (bubble),panda,10,False
w12e2746,Animals (bubble),elephant,10,False
w12e2746,Animals (bubble),peacock,-3,False
w12e2746,Animals (bubble),monkey,-10,False
w12e2746,Animals (bubble),lemur,2,False
w12e2746,Animals (bubble),penguin,10,False
